client_hash,transaction_hash,merchant_name,merchant_id,amount_cents,amount_cents,emitted_at,settled_at,deleted_at,status
a61b85075af47cd0138aed36224ce211,1091b21505cc776b55e250f7fcc283fd,PRE AUT SEDOMICILIER,2288442E2ADO0CO,4776,EUR,2017-07-11 08:57:33,,2017-07-11 08:57:55.217476,3
258c7616bec9938c472cf393c0c0db41,1826a9d2d846925a5961d7c72ba555f1,ECGPAUL1017237,4258276,460,EUR,2017-10-25 07:26:21,2017-10-26 12:12:18,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,330fe929df0f9530acabfceffc93f8b2,BP LA TOUR BLANC,2410583,7725,EUR,2017-04-24 10:49:43,2017-04-25 11:01:27,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,4d36860a39f8e364676577dfac4ab6bb,PAIN QUO,0065178,5250,EUR,2017-04-23 11:03:15,2017-04-24 16:21:37,,1
02e1c2d021515d4849301b7a179b1c1c,c8961eb6dfed844a10e5f2c36d33ff81,PAYPAL,4513668,8294,EUR,2017-07-09 20:47:38,2017-07-11 10:29:43,,1
cd5938fd942d7a4316926cabf53586d3,a3037744ba6d68a19bfef8276262c513,TOTAL,4375705,4530,EUR,2017-10-28 10:09:36,2017-10-31 01:05:31,,1
d90c88e25326d649bfa80c7fc3d5cc96,c39392ae34b0375a780653ce5ffa314a,MYBOXMANCOM,2288442CB1KZHWT,370,EUR,2017-10-18 14:36:31,2017-10-20 03:08:01,,1
d90c88e25326d649bfa80c7fc3d5cc96,1e2c20310acc25bd2c3451b9295632c5,MYBOXMANCOM,2288442CB1KZHWT,954,EUR,2017-07-11 14:08:57,,2017-07-18 14:09:09.412745,3
69555a7d9f2a3ba92480d2372cec0f42,07e5de52f06f80fb3eb3293f9f4a099b,DELIVEROOFR,2288442BPGZBFYS,2500,EUR,2017-04-18 11:47:02,2017-04-18 10:48:27,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,926f75779d248a8d382b0a312532bdfd,UBER FR OCT25 NQWOQ HE,526567000002183,1575,EUR,2017-10-25 07:30:06,2017-10-26 12:11:35,,1
e899875fb9780a3ce601d4eba41a2c19,2f601333549a839cd36d602e143686a3,HEROKU JUN-12030261,000445201721997,106002,EUR,2017-07-11 19:29:06,2017-07-13 02:54:37,,1
02e1c2d021515d4849301b7a179b1c1c,10319504e2bfd1c68357ccf1c093beac,Dominos ANGERS,526567000049390,2380,EUR,2017-07-12 16:49:38,2017-07-13 03:12:56,,1
e899875fb9780a3ce601d4eba41a2c19,dac61d4c6913e857354e26675b816649,GANDI,0214143,7740,EUR,2017-05-19 17:36:27,2017-05-22 11:41:28,,1
2178b508f5829c7657591c6d447a8e15,7299436c748b41980178717111e5bbe8,HEROKU JUN-11968151,000445201721997,1351,EUR,2017-07-11 19:30:05,2017-07-13 02:54:39,,1
eb88281d1fd6a222f1980f69f0e093a3,a9283c820d1e4f6eb3e9390879ed2120,FINAMATIC  BUSINESS,2288442HIMBN5DU,34800,EUR,2017-10-19 14:05:06,2017-10-20 04:06:25,,1
a61b85075af47cd0138aed36224ce211,a645b598e109394e846f5a6d8a884db4,LEGALSTARTFR,2288442PZEJVINV,63010,EUR,2017-07-13 14:06:16,2017-07-17 09:14:50,,1
a61b85075af47cd0138aed36224ce211,a699f957add8fec45e4066641e388e92,MC  DONALDS,7157224,790,EUR,2017-07-12 21:29:36,2017-07-13 10:32:44,,1
714349de24dc5c3678277d448788cb0d,1794a2c8775c4f74780a62182f73decf,CARREFOUR DAC,2587684,4980,EUR,2017-05-21 14:30:00,2017-05-22 11:42:02,,1
2178b508f5829c7657591c6d447a8e15,03352bd97f613a034ce6c47853054a36,AMENDE PVE WEB,2326188,1700,EUR,2017-05-29 08:26:34,2017-05-31 09:48:17,,1
2178b508f5829c7657591c6d447a8e15,b0b7049b41118e94d696e729e65fa8f3,FRUTAS SANCHEZ,6326186,19131,EUR,2017-10-18 05:45:34,2017-10-19 12:07:43,,1
a61b85075af47cd0138aed36224ce211,047674d4073497f5472c2e5e420e7e0c,MKCONSULT,2288282PER7LWRZ,119968,EUR,2017-07-13 15:25:44,2017-07-17 09:14:50,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,a5a334f603ae4b17aeb24b3f7df90cfc,Dong Fang Yu Hua 97000,545998059700043,1624,EUR,2017-05-26 03:57:39,2017-05-29 05:02:25,,1
69555a7d9f2a3ba92480d2372cec0f42,c29282cc24f2baec5721faebdfbc3f4f,SAS LA POMPADOUR,08788382,1300,EUR,2017-05-19 10:52:23,2017-05-22 05:20:56,,1
14f606f28acf59fbcde82a2c39824f97,88b21d2bca5f6037391d3f0edc43f1dc,"ADOBE SYSTEMS, INC.",673105600161110,87,EUR,2017-07-17 13:18:59,,2017-07-27 23:24:15.781422,3
c8cf91d203234fe84566cdd75fdf6eed,a4fd3e3659599c6e4204b11732948d4a,SPARTOO,6208028,11836,EUR,2017-07-17 09:56:11,2017-07-18 11:34:31,,1
6f84490bd7ede03fce6e39396519dd02,11bd3c84d5d7ff80147d4532f7ff6f2f,Amazon Retail FR,273176000156182,100,EUR,2017-10-16 07:59:37,,2017-10-26 23:24:06.721457,3
02e1c2d021515d4849301b7a179b1c1c,df418b6f80c6b7672973ad17ad5340c0,PAYPAL,4513668,9689,EUR,2017-07-24 20:09:59,2017-07-26 10:58:19,,1
2178b508f5829c7657591c6d447a8e15,4e75967d0b957f891eca089fdc4eb56f,FRUTAS SANCHEZ,6326186,5309,EUR,2017-10-11 05:55:01,2017-10-12 10:59:12,,1
ebe1d681b92fd27b8137de9ab6314cb7,661fbe0523a66132f944822ac99d7f48,MAILCHIMP   *MONTHLY,196794000194591,3150,EUR,2017-05-19 06:09:00,2017-05-22 11:40:41,,1
d90c88e25326d649bfa80c7fc3d5cc96,7923ef36075177b50d28a31229d67482,MYBOXMANCOM,2288442CB1KZHWT,1230,EUR,2017-07-20 08:06:19,,2017-07-27 08:06:46.055504,3
d30a4fa029dbfb165d6ec333bab35c2a,5f8571eff0c02708906c92624883ebed,TWILIO,000445376474992,26077,EUR,2017-07-18 08:28:10,2017-07-21 02:47:39,,1
714349de24dc5c3678277d448788cb0d,313e54ef8e145f23ef5cf11cf1c505a2,AUTOLIB',6242968,466,EUR,2017-05-18 13:46:58,2017-05-19 10:55:39,,1
a61b85075af47cd0138aed36224ce211,76d6149811b9b36dc59e1ab7370f923f,GODADDY COM EUROPE,6769061,6815,EUR,2017-07-16 17:18:23,2017-07-17 12:28:38,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,9ebf41d62241164d04c5eb55d962e808,SOCIETE.COM?,5827453,948,EUR,2017-07-18 15:26:59,2017-07-20 14:00:59,,1
9cd86d2705df05d4ac9568c7f7f262a5,f186ce0b0b62dfdbfb44fc5cb871b1e0,PICANHA BRASIL,2798248,3700,EUR,2017-10-21 18:00:36,2017-10-23 20:17:55,,1
cd5938fd942d7a4316926cabf53586d3,727839e3f3ccc372dc183e2c324341b1,LES COLONNES,0295151,2110,EUR,2017-10-22 12:43:53,2017-10-23 20:18:06,,1
cd5938fd942d7a4316926cabf53586d3,037fe39939f55ad3e049f938042a5382,LA POSTE L920400,0792040,85,EUR,2017-10-19 14:36:51,2017-10-20 11:31:17,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,490c9a93bf0e6dfb136e32c7584d3ea9,SOCIETE.COM?,5827453,948,EUR,2017-07-21 11:35:58,2017-07-24 12:33:52,,1
5713b1421aa65ce0a6788eb13f753626,c67ea625fa530b2273b010d5bcdcd04e,ING,PBNK,10000,EUR,2017-10-28 11:06:33,2017-10-30 17:31:45,,1
d30a4fa029dbfb165d6ec333bab35c2a,454489cdb4b345242051978a1830ad9e,MONOPRIX       9300347,9300347,795,EUR,2017-05-24 11:02:09,2017-05-25 10:10:18,,1
d30a4fa029dbfb165d6ec333bab35c2a,0dc5fd349405b34692269a4fb46430b1,TRAINLINE,4205282,5820,EUR,2017-05-28 20:38:00,2017-05-30 08:47:25,,1
5b88783d2a3a6cba1983b906f3a34c0a,4fde579f552662d02836540ad11a61f0,MAGASIN NICOLAS,04580233,5085,EUR,2017-05-27 16:40:28,2017-05-29 05:30:20,,1
b7e1ac5fa883c3caf73600841686ba99,8d78f6a34e1c5529bb1130ef25ca2066,HYPROMAT LAVAGE,6392587,2000,EUR,2017-07-21 06:30:54,2017-07-24 10:07:06,,1
a61b85075af47cd0138aed36224ce211,da96f493330cd41beac9dfaec9da44a4,PAYPAL,4513668,2999,EUR,2017-07-15 14:04:29,2017-07-17 09:14:51,,1
d30a9e7ebd7040162699b48928b4a718,e37a4b4dcce71d8c8911175434612b29,LINKEDIN-363*6440073,226121000218153,4499,EUR,2017-05-24 09:36:51,2017-05-25 10:11:17,,1
2178b508f5829c7657591c6d447a8e15,757c7b7eb04e6c86876e850e34491d83,LYON SELECT,6329614,4623,EUR,2017-10-18 05:33:59,2017-10-19 11:08:17,,1
cd5938fd942d7a4316926cabf53586d3,b6e1b4a1cd44ff5a5251a065cca86668,CROISSANCE 5,*81372586800026,6800,EUR,2017-10-21 19:50:05,2017-10-23 20:18:06,,1
e7e4ebea3abcde2c9c90ced46bf70313,c44b5a66aaeeabe8f2f211a226bb0f08,NESPRESSO FRANC,4541314,11700,EUR,2017-10-18 01:25:12,2017-10-19 12:07:54,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,40c5a8195232a67d7d72571c5eb79730,SOCIETE.COM?,5827453,948,EUR,2017-07-21 12:03:08,2017-07-24 12:33:54,,1
d30a4fa029dbfb165d6ec333bab35c2a,d54be6093df898e7dfcaaff08d7f3a44,TRAINLINE,4205282,7000,EUR,2017-05-26 07:42:21,2017-05-29 05:30:09,,1
cd5938fd942d7a4316926cabf53586d3,c0f6ad4bed64549c628ab96f33d2aee7,CCM LISIEUX,G02135A02,2000,EUR,2017-10-28 12:50:44,2017-10-31 16:34:15,,1
a61b85075af47cd0138aed36224ce211,209f8fbb138b3fbe455ca1dbb5df5905,ITUNES.COM/BILL,207007000200925,198,EUR,2017-07-16 17:41:42,,2017-07-26 23:23:56.3166,3
0bcd6d9e20ffb8628d09243313f7a396,66d6a57db75773645da8562ceb874400,GOOGLE *ADWS8701987930,089120000580423,50000,EUR,2017-10-19 15:10:55,2017-10-20 03:29:54,,1
c8cf91d203234fe84566cdd75fdf6eed,58572c3cea7375c9a02bc8585aae1b2f,REL.ITALIE COTEB,118994250001001,12900,EUR,2017-07-15 14:18:25,,2017-07-15 14:18:44.302332,3
460bd0259e5ff541efa088e880e8d0f7,b7f8ffbdc752868fb6033b9acb07dee3,STATION FLAMBOYA,08387312,2000,EUR,2017-05-24 13:58:33,2017-05-25 03:35:11,,1
d30a4fa029dbfb165d6ec333bab35c2a,8c87ee1b3c000b9f325c1c721427c7dc,ETS NICOLAS   *,04361598,2445,EUR,2017-05-26 18:10:20,2017-05-29 05:30:08,,1
c8cf91d203234fe84566cdd75fdf6eed,a3f7920710eaa1a564f476e09ebedc85,SARL UNISAP,05845934,20000,EUR,2017-08-05 15:32:46,,2017-08-05 15:33:32.441989,3
0bcd6d9e20ffb8628d09243313f7a396,19d715b300d4ff1d5c6a288e6a1e5774,GOOGLE *SERVICES,249018000020254,100,EUR,2017-07-21 15:08:17,,2017-07-21 15:23:35.796853,3
a61b85075af47cd0138aed36224ce211,e22f77601d8db7a2d1e27432d7b439ce,ITUNES.COM/BILL,207007000200925,2248,EUR,2017-07-16 23:05:48,2017-07-17 12:28:38,,1
0bcd6d9e20ffb8628d09243313f7a396,c3445edfcfcfe825ae9e34cb4f9c545f,WWW OPTIMIZELY COM,000445268505994,87,EUR,2017-07-21 08:11:06,,2017-07-21 08:11:35.476365,3
e899875fb9780a3ce601d4eba41a2c19,4be39b1169a304afd49d4532ec007250,FACEBK *FK632EW3H2,180932000067204,2074,EUR,2017-10-19 15:45:28,2017-10-20 04:05:55,,1
2178b508f5829c7657591c6d447a8e15,3807e8490061ed3e0d3c585325da8eb9,AMENDE PVE WEB,2326188,1700,EUR,2017-05-29 08:20:58,2017-05-31 09:48:16,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,f3d58ad68d0a1b47b3f376fc5d1d13fa,STORE             811,00978118586,1279,EUR,2017-05-24 02:42:30,2017-05-26 03:28:21,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,a4eabc6f8fc1ed03b52870442e71479f,SANEF,4221001,2300,EUR,2017-07-22 04:33:53,,2017-08-01 23:28:56.659488,3
d30a4fa029dbfb165d6ec333bab35c2a,39e4c42baceff59194123ffe8ba6276f,ChauffeurPriveCOM,526567000205224,1977,EUR,2017-10-01 00:11:16,,2017-10-11 23:22:13.279288,3
a61b85075af47cd0138aed36224ce211,9d63dfe09608bd4c54ef85c5498ea075,CRV*C-GLRZJ7 from Curv,100100020001422,139,EUR,2017-10-19 15:54:52,2017-10-20 11:31:21,,1
99cd8fa91bba2ba3fbd4ffb8543ccec1,c20722a83a134ab0e09ad25491e67d05,SOCIETE.COM?,5827453,948,EUR,2017-07-21 15:17:13,2017-07-24 12:34:05,,1
2178b508f5829c7657591c6d447a8e15,0c72efc626715e77e2c97b2ff77ba865,AMAZON PAYMENTS,12441535015,4396,EUR,2017-05-15 16:46:14,2017-05-17 10:07:31,,1
2178b508f5829c7657591c6d447a8e15,2baa71a2cdd87737f6667887ea9cb27d,Amazon Retail FR,273176000156182,100,EUR,2017-07-20 08:49:44,,2017-07-30 23:30:22.468279,3
460bd0259e5ff541efa088e880e8d0f7,67d5594b502c340132940b4450f69261,EURL  JVC,*50963943100014,1900,EUR,2017-05-25 14:26:01,2017-05-26 09:46:29,,1
c875090f7528b73ff577423b9e38da82,84cab96ac080f39f809dda4ee9c62cc0,NESPRESSO FRANC,4541314,13030,EUR,2017-07-21 15:27:56,2017-07-24 09:21:46,,1
a61b85075af47cd0138aed36224ce211,ee0beb93fc696f482c16663e95b0d778,WWW.EDEBEX.COM,84378318,28215,EUR,2017-05-24 15:49:19,2017-05-26 03:28:19,,1
a61b85075af47cd0138aed36224ce211,3a5c00dd3643673dd219339ce4acc2c5,WWW.EDEBEX.COM,84378318,2500,EUR,2017-05-24 15:49:03,2017-05-26 03:28:19,,1
5b88783d2a3a6cba1983b906f3a34c0a,01ee7d85cabc00869d21e71f8094f27f,LE BON MARCHE,04231966,9000,EUR,2017-05-25 10:34:58,2017-05-26 09:46:46,,1
d30a4fa029dbfb165d6ec333bab35c2a,75fd62e269d6ab9a960ea417c0275d3a,SSP ACO,*43366622900011,16400,EUR,2017-05-23 12:09:31,2017-05-25 02:53:32,,1
eb88281d1fd6a222f1980f69f0e093a3,b26dcfcc49617c2d929d16d44b0ada3f,SLEMMA INC.,000445440512991,2464,EUR,2017-10-19 14:59:18,2017-10-23 00:47:24,,1
a61b85075af47cd0138aed36224ce211,a5ac164230aade59afee78c8c4acbbb1,PAIEMENT BOUYGT,14796090013,100,EUR,2017-07-22 07:29:56,2017-07-24 10:06:49,,1
d30a4fa029dbfb165d6ec333bab35c2a,f9158d4c1f19ec0e130cff865ed09df9,Amazon Retail FR,273176000156182,1958,EUR,2017-05-30 23:46:31,2017-06-02 03:31:23,,1
69555a7d9f2a3ba92480d2372cec0f42,92d1129748b0dd9f7267eca6689913ae,Dropbox BBLJ33HXP92B,526567000020011,999,EUR,2017-07-16 18:44:43,2017-07-17 09:51:14,,1
e7e4ebea3abcde2c9c90ced46bf70313,e54337d30a63f3b23aefd85c51141fc3,LA BOULANGERIE,04700101,560,EUR,2017-10-30 09:28:26,2017-10-31 16:34:17,,1
8ed48224baea7f4204735480e9d828a9,8490c6f16a4a13cd489238acc034c6cd,Amazon Marketplace FR,273141000156182,1590,EUR,2017-05-30 17:41:53,2017-06-01 02:55:21,,1
e899875fb9780a3ce601d4eba41a2c19,1448876fb6dd06a618e5658a20ea5919,HOUNDCI.COM,000445353817999,3528,EUR,2017-05-19 17:34:23,2017-05-22 11:41:34,,1
e899875fb9780a3ce601d4eba41a2c19,a4eb70ed72176ea156dc12f974ce6f2e,Amazon web services,185119000762203,85,EUR,2017-10-11 11:58:08,,2017-10-21 23:22:50.219735,3
02e1c2d021515d4849301b7a179b1c1c,7d2428c5d6bc28e0a621087b2267d065,PAYPAL,4513668,3970,EUR,2017-07-18 09:28:32,2017-07-19 10:22:59,,1
e899875fb9780a3ce601d4eba41a2c19,ae235f13ffa719ccb1265b723e2c2f72,YOUCANBOOKME,2288442NWNA5S3M,802,EUR,2017-07-18 17:21:18,2017-07-21 03:28:35,,1
c8cf91d203234fe84566cdd75fdf6eed,3ea6c08cb023fbe7a107094f1beba28f,SNCF,0119220013,2720,EUR,2017-07-21 09:30:02,2017-07-24 05:35:01,,1
d30a9e7ebd7040162699b48928b4a718,243afcbfdffa9b6941bc7441dfc812da,FP LA MOTTE PICQUET,*99982002400076,3401,EUR,2017-05-30 16:58:28,2017-06-01 03:35:39,,1
8ed48224baea7f4204735480e9d828a9,21503bc419adc3a3cbedd4d10855a495,DELIVEROOFR,2288442BPGZBFYS,3200,EUR,2017-05-31 18:17:41,2017-06-05 06:58:52,,1
e899875fb9780a3ce601d4eba41a2c19,4c42d233e7cf97899cfa86329211fdfa,Amazon Retail FR,273176000156182,2565,EUR,2017-05-29 08:57:20,2017-05-30 08:11:00,,1
c875090f7528b73ff577423b9e38da82,06aafee41e9f937e95e629e41c59e664,RATP,0133162,890,EUR,2017-10-23 06:19:28,2017-10-24 04:17:51,,1
5b88783d2a3a6cba1983b906f3a34c0a,35c6be81a2978f3f4cc9510191f5e78c,AMENDE PVE WEB,2326188,3500,EUR,2017-05-30 12:44:11,2017-05-31 09:48:10,,1
ebe1d681b92fd27b8137de9ab6314cb7,169dbb0326de9a4513d26a9e6516e09b,MAILCHIMP   *MONTHLY,196794000194591,3040,EUR,2017-07-19 06:28:54,2017-07-20 14:01:04,,1
460bd0259e5ff541efa088e880e8d0f7,58e84b9b78c32deb8ca864b52cb1140a,PAIN ET TRADITIO,3256168,1410,EUR,2017-05-29 13:28:47,2017-06-05 05:34:03,,1
5b88783d2a3a6cba1983b906f3a34c0a,9ee3a4c6570e44154f8cecc13687fd55,E LECLERC,6685236,6801,EUR,2017-05-29 18:25:12,2017-05-30 11:34:23,,1
8ed48224baea7f4204735480e9d828a9,fbf7378d93346e496b9e8711264ea854,QUINTANA TRANSP,13115000013,3000,EUR,2017-07-20 05:46:55,,2017-07-30 23:28:41.17634,3
5713b1421aa65ce0a6788eb13f753626,0e48cd0d9a8936df10a16d41204da174,HERTZ ITALIANA SPA,6228200,6500,EUR,2017-10-13 13:28:48,,2017-10-23 23:23:34.754265,3
e899875fb9780a3ce601d4eba41a2c19,92d3c2c2f2e9b68e7f127acb03dd78b4,NESPRESSO FRANC,4541197,1000,EUR,2017-07-19 14:16:54,,2017-07-29 23:31:16.822753,3
a61b85075af47cd0138aed36224ce211,c405b40d35092106198d985be42b4324,CRV*C-B32WCV from Curv,100100020001422,46,EUR,2017-10-19 15:49:29,2017-10-20 11:30:59,,1
714349de24dc5c3678277d448788cb0d,135d1137b063b68df5a4e91a88243b8c,OVH,*42476141900045,100,EUR,2017-07-20 16:20:50,,2017-07-30 23:33:38.427378,3
e899875fb9780a3ce601d4eba41a2c19,1732485daadb05d38f8e0e7d45e8e368,NESPRESSO FRANC,4541197,100,EUR,2017-07-19 14:12:26,,2017-07-29 23:31:16.792949,3
d90c88e25326d649bfa80c7fc3d5cc96,83a6d3929a4f649d1f3b66b063c1db26,Amazon Retail FR,273176000156182,100,EUR,2017-07-19 17:14:50,,2017-07-29 23:32:11.204349,3
8ed48224baea7f4204735480e9d828a9,a585f36889a4674c7421e5e70ff5d1cb,UBER BV,257854000256959,657,EUR,2017-07-18 18:26:31,2017-07-19 04:30:48,,1
714349de24dc5c3678277d448788cb0d,de73f76a2017d737a890a95a62b3ccab,Amazon Marketplace FR,273141000156182,1199,EUR,2017-05-30 15:46:33,2017-05-31 03:07:32,,1
5713b1421aa65ce0a6788eb13f753626,56baba90c9e9615cd0fd6215713c6f92,GOOGLE *SERVICES,188097000103177,85,EUR,2017-10-19 15:32:22,,2017-10-19 15:47:31.832069,3
d30a4fa029dbfb165d6ec333bab35c2a,9f3327da16b48e68922060c234fcfb79,IONIC PRO DEVELOPER,000445544774992,2464,EUR,2017-10-19 15:31:55,2017-10-23 00:47:14,,1
6f84490bd7ede03fce6e39396519dd02,6b21ee44f2eddc8ce91a6689dfecd625,FNAC DIRECT,4534045,100,EUR,2017-10-28 12:05:10,,2017-11-08 00:23:51.638495,3
cd5938fd942d7a4316926cabf53586d3,a166d0ddd9d7d729663e9390dbc86424,LE 172,5011246,8700,EUR,2017-10-24 00:01:54,2017-10-25 05:15:52,,1
460bd0259e5ff541efa088e880e8d0f7,c5fb12341938101ce29ae154d18207b2,SRR,15101646,999,EUR,2017-07-12 23:33:57,2017-07-18 06:51:47,,1
714349de24dc5c3678277d448788cb0d,13202767c391a1e3e1e0cb6f43f8b864,OVH,*42476141900045,467,EUR,2017-07-20 16:25:13,2017-07-24 05:53:13,,1
d30a4fa029dbfb165d6ec333bab35c2a,7ff45c001cd349a61f654ead13919676,Amazon Retail FR,273176000156182,500,EUR,2017-06-01 01:00:59,2017-06-05 09:57:24,,1
460bd0259e5ff541efa088e880e8d0f7,305a368f62cbfb2bb7073aaf086866ee,INTUITQUICKBOOKSONLINE,011901524,2710,EUR,2017-05-30 04:19:40,2017-06-02 10:55:00,,1
cd5938fd942d7a4316926cabf53586d3,14fd483a91efc4265337b38db49b96f0,OZ NAZAR,08601292,1450,EUR,2017-10-28 11:40:13,2017-10-30 17:31:41,,1
d90c88e25326d649bfa80c7fc3d5cc96,2fbcd82af03c49861b382841cc6eaa00,France_vending,9846958,30,EUR,2017-07-20 12:44:56,,2017-07-30 23:31:51.750075,3
eb88281d1fd6a222f1980f69f0e093a3,5dafae404bbc8a6f71a37d3077f9af25,Box_UK,526567000213830,90720,EUR,2017-07-20 16:42:00,2017-07-21 03:04:49,,1
d30a4fa029dbfb165d6ec333bab35c2a,74e117ce3616242f7aa01781f4290a5e,Amazon Retail FR,273176000156182,2714,EUR,2017-07-18 10:22:37,,2017-07-28 23:29:47.629909,3
c8cf91d203234fe84566cdd75fdf6eed,9ab38d5587e7557800a2ca42bc0286da,ZARA ESPANA,332324474,16585,EUR,2017-11-09 14:20:53,2017-11-10 07:23:35,,1
d30a4fa029dbfb165d6ec333bab35c2a,a753e27b1eeceb1b7327be610719779d,Amazon Retail FR,273176000156182,2714,EUR,2017-07-18 12:39:57,2017-07-20 06:00:08,,1
d90c88e25326d649bfa80c7fc3d5cc96,2310a3ce0f36d014cae8d9e8cd79795c,France_vending,9846958,30,EUR,2017-07-20 12:46:46,,2017-07-20 12:47:35.39608,3
14f606f28acf59fbcde82a2c39824f97,c0477911596f67ed466d7afa2091ebf8,MATMENTIONCOM,228844294WJKOWX,3480,EUR,2017-07-18 09:03:47,2017-07-21 03:04:26,,1
69555a7d9f2a3ba92480d2372cec0f42,2592a292249649b99c80452665bed8b3,CITYSCOOT,2786912,2000,EUR,2017-07-17 12:16:57,2017-07-18 10:34:55,,1
14f606f28acf59fbcde82a2c39824f97,2d7fd39b96ca973c05c225822a509570,INSTAPAGE,000445278095994,5860,EUR,2017-09-30 22:54:02,2017-10-02 14:26:08,,1
d30a4fa029dbfb165d6ec333bab35c2a,dcb40be7aa94d406d243c86363dc7a07,Cloudinary LTD,1702869,17766,EUR,2017-06-01 10:15:00,2017-06-05 09:57:02,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,e5d447effd1fbedde85c5d9b8a2915bf,SANEF,4221001,220,EUR,2017-07-22 04:50:35,,2017-08-01 23:29:06.504764,3
cd5938fd942d7a4316926cabf53586d3,f2a180fa84def47811e5063eaa65fe70,SM CASINO CS967,4228140,533,EUR,2017-10-19 17:54:07,2017-10-20 11:31:16,,1
8ed48224baea7f4204735480e9d828a9,55b7446bb3fd5d323a42066b4197fc4a,QUINTANA TRANSP,13115000013,5000,EUR,2017-07-20 14:16:20,,2017-07-30 23:32:21.719015,3
2178b508f5829c7657591c6d447a8e15,bc740bc06cb1c9432bda0a65def59c11,TRAINLINE,4205282,9400,EUR,2017-07-13 09:50:19,2017-07-17 06:44:08,,1
5b88783d2a3a6cba1983b906f3a34c0a,723f4009cef0a82d2793db4a6861c40f,BLABLAPROD,052915792700011,3200,EUR,2017-06-01 16:56:01,2017-06-02 03:59:58,,1
8b90902ace3355e74cbdca363ca288c0,9e45b0ff0e46cddce3a4fc424573fa2e,STATION AVIA,04791387,990,EUR,2017-10-19 16:33:10,2017-10-23 02:39:06,,1
8ed48224baea7f4204735480e9d828a9,e29dd334f8dbff65cf5b9537a1408a8e,GAUCHER BASSANO,05790151,5520,EUR,2017-05-31 11:29:58,2017-06-02 04:00:13,,1
714349de24dc5c3678277d448788cb0d,33a7fde0fe9e3d89e722518908518b90,GOOGLE *SERVICES,249015000020254,100,EUR,2017-08-05 18:03:15,,2017-08-05 18:18:30.618284,3
d30a9e7ebd7040162699b48928b4a718,26ffa11efef75eff26e2aea7be466615,STATIOMT07HORO75,2339617,480,EUR,2017-06-02 07:08:18,2017-06-05 12:51:29,,1
cd5938fd942d7a4316926cabf53586d3,033bfc4fcba33ec7f5c9a08612a2ecb1,REL. PONT AVAL,118994257367001,1538,EUR,2017-10-19 16:24:38,2017-10-20 11:31:17,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,432d0bea39c5ac841bae39d50d03d1db,UBER FR MAR15 EK5DP HE,526567000002183,1447,EUR,2017-03-16 05:26:42,2017-03-16 05:27:13,,1
d30a9e7ebd7040162699b48928b4a718,aaf1de342f43fa5c01a699bcb84eaadb,TOTAL,4375105,8454,EUR,2017-06-02 06:57:25,2017-06-05 06:58:28,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,02be61c38434602ba08b7d4e7daa86cb,UBER FR MAR22 AODAS HE,526567000002183,1246,EUR,2017-03-21 22:47:27,2017-03-22 05:29:09,,1
a61b85075af47cd0138aed36224ce211,18c3a93c0332a63eecc6a6fdd79b11ea,Amazon Retail FR,273176000156182,100,EUR,2017-07-10 16:22:45,,2017-07-20 23:25:17.009328,3
ad83f05b4eb6221d99e6f0dd0dfbcd7c,3429fd4a09e2885afdb66272d30e7876,UBER FR MAR15 Q3ENC HE,526567000002183,1189,EUR,2017-03-15 21:21:26,2017-03-16 05:27:14,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,16207a4102feadb0204dbd9f661fa632,NS DEN HAAG HS HTM VE,84393975,4933,EUR,2017-10-19 17:45:02,2017-10-20 04:06:27,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,81f9a2c0d78d1bb2a424bbaa1d36580b,AUCHAN SUPER MA,04631726,5161,EUR,2017-10-19 16:11:50,2017-10-20 11:31:31,,1
d30a4fa029dbfb165d6ec333bab35c2a,aecbf93f2931783b0959da0713a63b89,TWILIO,000445376474992,25786,EUR,2017-07-24 15:02:57,2017-07-27 02:50:36,,1
e899875fb9780a3ce601d4eba41a2c19,762e227f8089b413226e3c938fb74f70,EVIAN CHEZ VOUS,3763550,5883,EUR,2017-07-28 09:57:05,2017-07-31 15:57:17,,1
ad83f05b4eb6221d99e6f0dd0dfbcd7c,74d0efd486600abf4fae2d52b8edc9ff,ALLORESTO.FR,04790308,3235,EUR,2017-06-04 18:22:46,2017-06-06 10:02:35,,1
b9bb9e4c80c5c21eecd6a54eaeafba3a,75801de8279b1c545d94f223f7cfaf71,UBER FR OCT28 EOJBC HE,526567000002183,1682,EUR,2017-10-28 14:23:44,2017-10-30 17:31:32,,1
